"","group","site","complier","wellbeing_zscore","econ_ss_zscore"
"852","sec8","Boston",1,0.654383189168527,0.250432799771261
"853","sec8","Boston",1,0.654383189168527,0.250432799771261
"854","sec8","Boston",1,0.654383189168527,0.250432799771261
"855","sec8","Boston",1,0.654383189168527,0.250432799771261
"856","sec8","Boston",1,0.654383189168527,0.250432799771261
"857","sec8","Boston",1,0.654383189168527,0.250432799771261
"858","sec8","Boston",1,0.654383189168527,0.250432799771261
"859","sec8","Boston",1,9.78150701010691,6.84318751762999
"860","sec8","Boston",0,-9.24720827260489,-8.77887175621504
"861","sec8","Boston",0,0.267149431424777,-0.967842202857554
"862","sec8","Boston",0,0.267149431424777,-0.967842202857554
"863","sec8","Boston",0,0.267149431424777,-0.967842202857554
"864","sec8","Boston",0,0.267149431424777,-0.967842202857554
"865","sec8","Boston",0,0.267149431424777,-0.967842202857554
"866","sec8","Boston",0,0.267149431424777,-0.967842202857554
"867","sec8","Boston",0,0.267149431424777,-0.967842202857554
"868","sec8","Boston",0,0.267149431424777,-0.967842202857554
"869","sec8","Boston",0,0.267149431424777,-0.967842202857554
"870","sec8","Boston",0,0.267149431424777,-0.967842202857554
"871","sec8","Boston",0,0.267149431424777,-0.967842202857554
"872","sec8","Boston",0,0.267149431424777,-0.967842202857554
"873","sec8","Boston",0,0.267149431424777,-0.967842202857554
"874","sec8","Boston",0,0.267149431424777,-0.967842202857554
"875","sec8","Boston",0,0.267149431424777,-0.967842202857554
"876","sec8","Boston",0,0.267149431424777,-0.967842202857554
"878","control","Boston",0,2.61059504524974,1.88341255578962
"879","control","Boston",0,-2.31355118557136,-2.18461774396377
"880","control","Boston",0,0.148521844306664,-0.150602636853339
"881","control","Boston",0,0.148521844306664,-0.150602636853339
"882","control","Boston",0,0.148521844306664,-0.150602636853339
"883","control","Boston",0,0.148521844306664,-0.150602636853339
"884","control","Boston",0,0.148521844306664,-0.150602636853339
"885","control","Boston",0,0.148521844306664,-0.150602636853339
"886","control","Boston",0,0.148521844306664,-0.150602636853339
"887","control","Boston",0,0.148521844306664,-0.150602636853339
"888","control","Boston",0,0.148521844306664,-0.150602636853339
"889","control","Boston",0,0.148521844306664,-0.150602636853339
"890","control","Boston",0,0.148521844306664,-0.150602636853339
"891","control","Boston",0,0.148521844306664,-0.150602636853339
"892","control","Boston",0,0.148521844306664,-0.150602636853339
"893","control","Boston",0,0.148521844306664,-0.150602636853339
"894","control","Boston",0,0.148521844306664,-0.150602636853339
"895","control","Boston",0,0.148521844306664,-0.150602636853339
"896","control","Boston",0,0.148521844306664,-0.150602636853339
"897","control","Boston",0,0.148521844306664,-0.150602636853339
"898","control","Boston",0,2.53001040402336,2.63964514160027
"899","control","Boston",0,-2.43569060750707,-2.9145776456354
"900","control","Boston",0,0.047159898258144,-0.137466166485041
"901","control","Boston",0,0.047159898258144,-0.137466166485041
"902","control","Boston",0,0.047159898258144,-0.137466166485041
"903","control","Boston",0,0.047159898258144,-0.137466166485041
"904","control","Boston",0,0.047159898258144,-0.137466166485041
"905","control","Boston",0,0.047159898258144,-0.137466166485041
"906","control","Boston",0,0.047159898258144,-0.137466166485041
"907","control","Boston",0,0.047159898258144,-0.137466166485041
"908","control","Boston",0,0.047159898258144,-0.137466166485041
"909","control","Boston",0,0.047159898258144,-0.137466166485041
"910","control","Boston",0,0.047159898258144,-0.137466166485041
"911","control","Boston",0,0.047159898258144,-0.137466166485041
"912","control","Boston",0,0.047159898258144,-0.137466166485041
"913","control","Boston",0,0.047159898258144,-0.137466166485041
"914","control","Boston",0,0.047159898258144,-0.137466166485041
"915","control","Boston",0,0.047159898258144,-0.137466166485041
"916","control","Boston",0,0.047159898258144,-0.137466166485041
"917","control","Boston",0,2.91410858525822,2.59232033663038
"918","control","Boston",0,-2.81978878874193,-2.37848012415019
"919","control","Boston",0,0.047159898258144,0.10692014900636
"920","control","Boston",0,0.047159898258144,0.10692014900636
"921","control","Boston",0,0.047159898258144,0.10692014900636
"922","control","Boston",0,0.047159898258144,0.10692014900636
"923","control","Boston",0,0.047159898258144,0.10692014900636
"924","control","Boston",0,0.047159898258144,0.10692014900636
"925","control","Boston",0,0.047159898258144,0.10692014900636
"926","control","Boston",0,0.047159898258144,0.10692014900636
"927","control","Boston",0,0.047159898258144,0.10692014900636
"928","control","Boston",0,0.047159898258144,0.10692014900636
"929","control","Boston",0,0.047159898258144,0.10692014900636
"930","control","Boston",0,0.047159898258144,0.10692014900636
"931","control","Boston",0,0.047159898258144,0.10692014900636
"932","control","Boston",0,0.047159898258144,0.10692014900636
"933","control","Boston",0,0.047159898258144,0.10692014900636
"934","control","Boston",0,0.047159898258144,0.10692014900636
"935","control","Boston",0,0.047159898258144,0.10692014900636
"936","control","Boston",0,0.047159898258144,0.10692014900636
"937","control","Boston",0,0.047159898258144,0.10692014900636
"938","control","Boston",0,0.047159898258144,0.10692014900636
"939","control","Boston",0,0.047159898258144,0.10692014900636
"940","control","Boston",0,1.74295086914962,1.66545668918299
"941","control","Boston",0,-2.21175293810343,-2.03775480301515
"942","control","Boston",0,-0.234401055860035,-0.186149078299211
"943","control","Boston",0,-0.234401055860035,-0.186149078299211
"944","control","Boston",0,-0.234401055860035,-0.186149078299211
"945","control","Boston",0,-0.234401055860035,-0.186149078299211
"946","control","Boston",0,-0.234401055860035,-0.186149078299211
"947","control","Boston",0,-0.234401055860035,-0.186149078299211
"948","control","Boston",0,-0.234401055860035,-0.186149078299211
"949","control","Boston",0,-0.234401055860035,-0.186149078299211
"950","control","Boston",0,-0.234401055860035,-0.186149078299211
"951","control","Boston",0,-0.234401055860035,-0.186149078299211
"952","control","Boston",0,-0.234401055860035,-0.186149078299211
"953","control","Boston",0,-0.234401055860035,-0.186149078299211
"954","control","Boston",0,-0.234401055860035,-0.186149078299211
"955","control","Boston",0,-0.234401055860035,-0.186149078299211
"956","control","Boston",0,-0.234401055860035,-0.186149078299211
"957","control","Boston",0,-0.234401055860035,-0.186149078299211
"958","control","Boston",0,2.41400195361146,2.60859922926848
"959","control","Boston",0,-1.95109307575686,-2.20144592648923
"960","control","Boston",0,0.231454353394774,0.203576672772757
"961","control","Boston",0,0.231454353394774,0.203576672772757
"962","control","Boston",0,0.231454353394774,0.203576672772757
"963","control","Boston",0,0.231454353394774,0.203576672772757
"964","control","Boston",0,0.231454353394774,0.203576672772757
"965","control","Boston",0,0.231454353394774,0.203576672772757
"966","control","Boston",0,0.231454353394774,0.203576672772757
"967","control","Boston",0,0.231454353394774,0.203576672772757
"968","control","Boston",0,0.231454353394774,0.203576672772757
"969","control","Boston",0,0.231454353394774,0.203576672772757
"970","control","Boston",0,0.231454353394774,0.203576672772757
"971","control","Boston",0,0.231454353394774,0.203576672772757
"972","control","Boston",0,0.231454353394774,0.203576672772757
"973","control","Boston",0,0.231454353394774,0.203576672772757
"974","control","Boston",0,0.231454353394774,0.203576672772757
"975","control","Boston",0,0.231454353394774,0.203576672772757
"976","control","Boston",0,0.231454353394774,0.203576672772757
"977","control","Boston",0,0.231454353394774,0.203576672772757
"978","control","Boston",0,0.231454353394774,0.203576672772757
"979","control","Boston",0,0.231454353394774,0.203576672772757
"980","control","Boston",0,2.50050202439402,2.26767667012655
"981","control","Boston",0,-1.65930467665757,-1.72021170475938
"982","control","Boston",0,0.420598631101964,0.273732461300453
"983","control","Boston",0,0.420598631101964,0.273732461300453
"984","control","Boston",0,0.420598631101964,0.273732461300453
"985","control","Boston",0,0.420598631101964,0.273732461300453
"986","control","Boston",0,0.420598631101964,0.273732461300453
"987","control","Boston",0,0.420598631101964,0.273732461300453
"988","control","Boston",0,0.420598631101964,0.273732461300453
"989","control","Boston",0,0.420598631101964,0.273732461300453
"990","control","Boston",0,0.420598631101964,0.273732461300453
"991","control","Boston",0,0.420598631101964,0.273732461300453
"992","control","Boston",0,0.420598631101964,0.273732461300453
"993","control","Boston",0,0.420598631101964,0.273732461300453
"994","control","Boston",0,0.420598631101964,0.273732461300453
"995","control","Boston",0,0.420598631101964,0.273732461300453
"996","control","Boston",0,0.420598631101964,0.273732461300453
"997","control","Boston",0,0.420598631101964,0.273732461300453
"998","control","Boston",0,0.420598631101964,0.273732461300453
"999","control","Boston",0,2.74651113146689,3.55340448560429
"1000","control","Boston",0,-3.28114401214748,-2.88447658984666
"1001","control","Boston",0,-0.267316410466261,0.334463888130749
"1002","control","Boston",0,-0.267316410466261,0.334463888130749
"1003","control","Boston",0,-0.267316410466261,0.334463888130749
"1004","control","Boston",0,-0.267316410466261,0.334463888130749
"1005","control","Boston",0,-0.267316410466261,0.334463888130749
"1006","control","Boston",0,-0.267316410466261,0.334463888130749
"1007","control","Boston",0,-0.267316410466261,0.334463888130749
"1008","control","Boston",0,-0.267316410466261,0.334463888130749
"1009","control","Boston",0,-0.267316410466261,0.334463888130749
"1010","control","Boston",0,-0.267316410466261,0.334463888130749
"1011","control","Boston",0,-0.267316410466261,0.334463888130749
"1012","control","Boston",0,-0.267316410466261,0.334463888130749
"1013","control","Boston",0,-0.267316410466261,0.334463888130749
"1014","control","Boston",0,-0.267316410466261,0.334463888130749
"1015","control","Boston",0,-0.267316410466261,0.334463888130749
"1016","control","Boston",0,2.30348781225439,2.58256291133523
"1017","control","Boston",0,-2.50491766827957,-3.3978539759018
"1018","control","Boston",0,-0.100715032571712,-0.407645651779418
"1019","control","Boston",0,-0.100715032571712,-0.407645651779418
"1020","control","Boston",0,-0.100715032571712,-0.407645651779418
"1021","control","Boston",0,-0.100715032571712,-0.407645651779418
"1022","control","Boston",0,-0.100715032571712,-0.407645651779418
"1023","control","Boston",0,-0.100715032571712,-0.407645651779418
"1024","control","Boston",0,-0.100715032571712,-0.407645651779418
"1025","control","Boston",0,-0.100715032571712,-0.407645651779418
"1026","control","Boston",0,-0.100715032571712,-0.407645651779418
"1027","control","Boston",0,-0.100715032571712,-0.407645651779418
"1028","control","Boston",0,-0.100715032571712,-0.407645651779418
"1029","control","Boston",0,-0.100715032571712,-0.407645651779418
"1030","control","Boston",0,-0.100715032571712,-0.407645651779418
"1031","control","Boston",0,-0.100715032571712,-0.407645651779418
"1032","control","Boston",0,-0.100715032571712,-0.407645651779418
"1033","control","Boston",0,3.35437267802939,2.65383064563107
"1034","control","Boston",0,-2.90790834809462,-2.79333473625351
"1035","control","Boston",0,0.223232075345283,-0.0697521424018293
"1036","control","Boston",0,0.223232075345283,-0.0697521424018293
"1037","control","Boston",0,0.223232075345283,-0.0697521424018293
"1038","control","Boston",0,0.223232075345283,-0.0697521424018293
"1039","control","Boston",0,0.223232075345283,-0.0697521424018293
"1040","control","Boston",0,0.223232075345283,-0.0697521424018293
"1041","control","Boston",0,0.223232075345283,-0.0697521424018293
"1042","control","Boston",0,0.223232075345283,-0.0697521424018293
"1043","control","Boston",0,0.223232075345283,-0.0697521424018293
"1044","control","Boston",0,0.223232075345283,-0.0697521424018293
"1045","control","Boston",0,0.223232075345283,-0.0697521424018293
"1046","control","Boston",0,0.223232075345283,-0.0697521424018293
"1047","control","Boston",0,0.223232075345283,-0.0697521424018293
"1048","control","Boston",0,0.223232075345283,-0.0697521424018293
"1049","control","Boston",0,0.223232075345283,-0.0697521424018293
"1050","control","Boston",0,0.223232075345283,-0.0697521424018293
"1051","control","Boston",0,3.22177761497815,3.00248930047186
"1052","control","Boston",0,-2.30327630409428,-3.33999800988713
"1053","control","Boston",0,0.459250685315968,-0.168754250148512
"1054","control","Boston",0,0.459250685315968,-0.168754250148512
"1055","control","Boston",0,0.459250685315968,-0.168754250148512
"1056","control","Boston",0,0.459250685315968,-0.168754250148512
"1057","control","Boston",0,0.459250685315968,-0.168754250148512
"1058","control","Boston",0,0.459250685315968,-0.168754250148512
"1059","control","Boston",0,0.459250685315968,-0.168754250148512
"1060","control","Boston",0,0.459250685315968,-0.168754250148512
"1061","control","Boston",0,0.459250685315968,-0.168754250148512
"1062","control","Boston",0,0.459250685315968,-0.168754250148512
"1063","control","Boston",0,0.459250685315968,-0.168754250148512
"1064","control","Boston",0,0.459250685315968,-0.168754250148512
"1065","control","Boston",0,0.459250685315968,-0.168754250148512
"1066","control","Boston",0,0.459250685315968,-0.168754250148512
"1067","control","Boston",0,0.459250685315968,-0.168754250148512
"1068","control","Boston",0,0.459250685315968,-0.168754250148512
"1069","control","Boston",0,4.83130333004783,4.64642273284153
"1070","control","Boston",0,-4.53768889714979,-5.08405199649064
"1071","control","Boston",0,0.146807007330782,-0.218814646761574
"1072","control","Boston",0,0.146807007330782,-0.218814646761574
"1073","control","Boston",0,0.146807007330782,-0.218814646761574
"1074","control","Boston",0,0.146807007330782,-0.218814646761574
"1075","control","Boston",0,0.146807007330782,-0.218814646761574
"1076","control","Boston",0,0.146807007330782,-0.218814646761574
"1077","control","Boston",0,0.146807007330782,-0.218814646761574
"1078","control","Boston",0,0.146807007330782,-0.218814646761574
"1079","control","Boston",0,0.146807007330782,-0.218814646761574
"1080","control","Boston",0,0.146807007330782,-0.218814646761574
"1081","control","Boston",0,0.146807007330782,-0.218814646761574
"1082","control","Boston",0,0.146807007330782,-0.218814646761574
"1083","control","Boston",0,0.146807007330782,-0.218814646761574
"1084","control","Boston",0,0.146807007330782,-0.218814646761574
"1085","control","Boston",0,0.146807007330782,-0.218814646761574
"1086","control","Boston",0,0.146807007330782,-0.218814646761574
"1087","control","Boston",0,0.146807007330782,-0.218814646761574
"1088","control","Boston",0,0.146807007330782,-0.218814646761574
"1089","control","Boston",0,0.146807007330782,-0.218814646761574
"1090","control","Boston",0,0.146807007330782,-0.218814646761574
"1091","control","Boston",0,0.146807007330782,-0.218814646761574
"1092","control","Boston",0,0.146807007330782,-0.218814646761574
"1093","control","Boston",0,0.146807007330782,-0.218814646761574
"1094","control","Boston",0,0.146807007330782,-0.218814646761574
"1095","control","Boston",0,0.146807007330782,-0.218814646761574
"1096","control","Boston",0,0.146807007330782,-0.218814646761574
"1097","control","Boston",0,0.146807007330782,-0.218814646761574
"1098","control","Boston",0,0.146807007330782,-0.218814646761574
"1099","control","Boston",0,0.146807007330782,-0.218814646761574
"1100","control","Boston",0,0.146807007330782,-0.218814646761574
"1101","control","Boston",0,0.146807007330782,-0.218814646761574
"1102","control","Boston",0,0.146807007330782,-0.218814646761574
"1104","control","Boston",0,8.26921228575475,8.32876275850595
"1105","control","Boston",0,-8.27363690891298,-8.35160008512185
"1106","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1107","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1108","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1109","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1110","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1111","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1112","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1113","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1114","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1115","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1116","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1117","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1118","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1119","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1120","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1121","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1122","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1123","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1124","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1125","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1126","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1127","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1128","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1129","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1130","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1131","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1132","control","Boston",0,-0.00221197938231887,-0.0114184402682804
"1134","lpv","Chicago",0,1.77467439032391,1.62034197060004
"1135","lpv","Chicago",0,-1.58470184183442,-1.3730006547201
"1136","lpv","Chicago",0,0.0949862266933303,0.123670715001667
"1137","lpv","Chicago",0,0.0949862266933303,0.123670715001667
"1138","lpv","Chicago",0,0.0949862266933303,0.123670715001667
"1139","lpv","Chicago",0,0.0949862266933303,0.123670715001667
"1140","lpv","Chicago",0,0.0949862266933303,0.123670715001667
"1141","lpv","Chicago",0,0.0949862266933303,0.123670715001667
"1142","lpv","Chicago",0,0.0949862266933303,0.123670715001667
"1143","lpv","Chicago",0,0.0949862266933303,0.123670715001667
"1144","lpv","Chicago",0,0.0949862266933303,0.123670715001667
"1145","lpv","Chicago",0,0.0949862266933303,0.123670715001667
"1146","lpv","Chicago",0,0.0949862266933303,0.123670715001667
"1147","lpv","Chicago",0,0.0949862266933303,0.123670715001667
"1148","lpv","Chicago",0,0.0949862266933303,0.123670715001667
"1149","lpv","Chicago",0,0.0949862266933303,0.123670715001667
"1150","lpv","Chicago",0,0.0949862266933303,0.123670715001667
"1151","lpv","Chicago",0,1.74709335164762,1.47691107441656
"1152","lpv","Chicago",0,-1.81999933503492,-1.62745201050552
"1153","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1154","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1155","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1156","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1157","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1158","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1159","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1160","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1161","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1162","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1163","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1164","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1165","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1166","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1167","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1168","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1169","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1170","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1171","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1172","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1173","lpv","Chicago",0,-0.0364530535104914,-0.0752705203510371
"1174","lpv","Chicago",0,1.39790283681684,1.31769447755606
"1175","lpv","Chicago",0,-1.43422116289999,-1.73698901808849
"1176","lpv","Chicago",0,-0.01815916660793,-0.209647213204518
"1177","lpv","Chicago",0,-0.01815916660793,-0.209647213204518
"1178","lpv","Chicago",0,-0.01815916660793,-0.209647213204518
"1179","lpv","Chicago",0,-0.01815916660793,-0.209647213204518
"1180","lpv","Chicago",0,-0.01815916660793,-0.209647213204518
"1181","lpv","Chicago",0,-0.01815916660793,-0.209647213204518
"1182","lpv","Chicago",0,-0.01815916660793,-0.209647213204518
"1183","lpv","Chicago",0,-0.01815916660793,-0.209647213204518
"1184","lpv","Chicago",0,-0.01815916660793,-0.209647213204518
"1185","lpv","Chicago",0,-0.01815916660793,-0.209647213204518
"1186","lpv","Chicago",0,-0.01815916660793,-0.209647213204518
"1187","lpv","Chicago",0,-0.01815916660793,-0.209647213204518
"1188","lpv","Chicago",0,-0.01815916660793,-0.209647213204518
"1189","lpv","Chicago",0,2.05097307306883,1.49891619599538
"1190","lpv","Chicago",0,-1.6665318185089,-1.48691802267544
"1191","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1192","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1193","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1194","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1195","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1196","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1197","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1198","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1199","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1200","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1201","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1202","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1203","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1204","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1205","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1206","lpv","Chicago",0,0.1922205511977,0.00599916095905678
"1207","lpv","Chicago",1,1.75842489215444,2.10425896174627
"1208","lpv","Chicago",1,-1.81323820840049,-2.02187738864458
"1209","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1210","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1211","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1212","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1213","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1214","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1215","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1216","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1217","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1218","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1219","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1220","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1221","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1222","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1223","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1224","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1225","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1226","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1227","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1228","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1229","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1230","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1231","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1232","lpv","Chicago",1,-0.0274066272146067,0.0411907675302761
"1233","lpv","Chicago",1,2.1284032123109,2.36240000309493
"1234","lpv","Chicago",1,-1.78689670199896,-2.21105046468483
"1235","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1236","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1237","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1238","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1239","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1240","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1241","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1242","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1243","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1244","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1245","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1246","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1247","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1248","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1249","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1250","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1251","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1252","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1253","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1254","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1255","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1256","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1257","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1258","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1259","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1260","lpv","Chicago",1,0.170753236135406,0.0756747121433516
"1261","lpv","Chicago",0,2.36179304829781,2.39166008890538
"1262","lpv","Chicago",0,-2.06319965659114,-2.20618570444134
"1263","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1264","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1265","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1266","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1267","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1268","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1269","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1270","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1271","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1272","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1273","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1274","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1275","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1276","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1277","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1278","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1279","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1280","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1281","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1282","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1283","lpv","Chicago",0,0.149296766638603,0.0927371037504399
"1284","lpv","Chicago",0,1.93250834872168,2.19646396167676
"1285","lpv","Chicago",0,-2.29936742814164,-2.25625693623292
"1286","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1287","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1288","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1289","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1290","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1291","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1292","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1293","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1294","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1295","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1296","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1297","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1298","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1299","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1300","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1301","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1302","lpv","Chicago",0,-0.183429551507521,-0.0298964695817636
"1303","lpv","Chicago",0,2.40344404240921,2.41749406821734
"1304","lpv","Chicago",0,-1.82843173445411,-1.87574252964609
"1305","lpv","Chicago",0,0.287506153977546,0.270875698500358
"1306","lpv","Chicago",0,0.287506153977546,0.270875698500358
"1307","lpv","Chicago",0,0.287506153977546,0.270875698500358
"1308","lpv","Chicago",0,0.287506153977546,0.270875698500358
"1309","lpv","Chicago",0,0.287506153977546,0.270875698500358
"1310","lpv","Chicago",0,0.287506153977546,0.270875698500358
"1311","lpv","Chicago",0,0.287506153977546,0.270875698500358
"1312","lpv","Chicago",0,0.287506153977546,0.270875698500358
"1313","lpv","Chicago",0,0.287506153977546,0.270875698500358
