"state","county","FIPS","votes_dem_12","votes_gop_12","votes_total_12"
"IA","Story County",19169,25940,19557,46529
"IA","Tama County",19171,4737,4076,8930
"IA","Taylor County",19173,1261,1680,2978
"IA","Union County",19175,3029,2800,5899
"IA","Van Buren County",19177,1398,2058,3540
"IA","Wapello County",19179,8616,6777,15630
"IA","Warren County",19181,12521,13031,25875
"IA","Washington County",19183,5081,5540,10880
"IA","Wayne County",19185,1251,1583,2886
"IA","Webster County",19187,9458,8453,18118
"IA","Winnebago County",19189,2895,2897,5878
"IA","Winneshiek County",19191,6245,4618,11016
"IA","Woodbury County",19193,22026,22136,44702
"IA","Worth County",19195,2343,1743,4143
"IA","Wright County",19197,2794,3309,6174
"ID","Ada County",16001,77043,97471,180361
"ID","Adams County",16003,577,1413,2060
"ID","Bannock County",16005,13214,21010,35260
"ID","Bear Lake County",16007,302,2489,2822
"ID","Benewah County",16009,1164,2596,3884
"ID","Bingham County",16011,3822,13440,17603
"ID","Blaine County",16013,5992,3939,10194
"ID","Boise County",16015,953,2284,3345
"ID","Bonner County",16017,6500,11367,18536
"ID","Bonneville County",16019,9929,32336,43302
"ID","Boundary County",16021,1225,3138,4544
"ID","Butte County",16023,258,1001,1286
"ID","Camas County",16025,159,402,578
"ID","Canyon County",16027,19866,44369,66090
"ID","Caribou County",16029,385,2608,3050
"ID","Cassia County",16031,1093,7150,8387
"ID","Clark County",16033,66,235,328
"ID","Clearwater County",16035,1032,2541,3696
"ID","Custer County",16037,530,1744,2352
"ID","Elmore County",16039,2513,5227,8001
"ID","Franklin County",16041,325,5195,5600
"ID","Fremont County",16043,810,4907,5802
"ID","Gem County",16045,1957,5311,7490
"ID","Gooding County",16047,1287,3696,5118
"ID","Idaho County",16049,1722,5821,7749
"ID","Jefferson County",16051,1303,9895,11381
"ID","Jerome County",16053,1699,4804,6681
"ID","Kootenai County",16055,18824,39347,59764
"ID","Latah County",16057,8306,7589,16759
"ID","Lemhi County",16059,960,3029,4109
"ID","Lewis County",16061,396,1173,1612
"ID","Lincoln County",16063,429,1141,1622
"ID","Madison County",16065,832,13445,14412
"ID","Minidoka County",16067,1390,5442,6973
"ID","Nez Perce County",16069,6451,9967,16848
"ID","Oneida County",16071,217,1838,2089
"ID","Owyhee County",16073,833,2794,3723
"ID","Payette County",16075,2271,6004,8495
"ID","Power County",16077,982,1870,2903
"ID","Shoshone County",16079,2277,2699,5148
"ID","Teton County",16081,1926,2458,4523
"ID","Twin Falls County",16083,7541,19773,28142
"ID","Valley County",16085,2095,2664,4919
"ID","Washington County",16087,1104,3128,4330
"IL","Adams County",17001,9627,20371,30538
"IL","Alexander County",17003,1961,1485,3495
"IL","Bond County",17005,3016,4091,7316
"IL","Boone County",17007,9868,11084,21333
"IL","Brown County",17009,787,1511,2362
"IL","Bureau County",17011,8118,8151,16599
"IL","Calhoun County",17013,1079,1439,2574
"IL","Carroll County",17015,3658,3551,7370
"IL","Cass County",17017,2050,2707,4858
"IL","Champaign County",17019,40378,35086,77620
"IL","Christian County",17021,5487,8873,14682
"IL","Clark County",17023,2587,5138,7843
"IL","Clay County",17025,1581,4184,5899
"IL","Clinton County",17027,5577,10493,16394
"IL","Coles County",17029,9252,11623,21338
"IL","Cook County",17031,1439123,479204,1944401
"IL","Crawford County",17033,2855,5577,8598
"IL","Cumberland County",17035,1640,3506,5290
"IL","DeKalb County",17037,21171,18906,41020
"IL","De Witt County",17039,2598,4576,7338
"IL","Douglas County",17041,2426,5331,7889
"IL","DuPage County",17043,197411,193333,397173
"IL","Edgar County",17045,2563,5125,7810
"IL","Edwards County",17047,754,2402,3225
"IL","Effingham County",17049,3855,12491,16595
"IL","Fayette County",17051,2848,5950,8963
"IL","Ford County",17053,1654,4225,6000
"IL","Franklin County",17055,7245,10253,17891
"IL","Fulton County",17057,8324,6622,15337
"IL","Gallatin County",17059,1028,1492,2569
"IL","Greene County",17061,2023,3446,5614
"IL","Grundy County",17063,9319,11198,20956
"IL","Hamilton County",17065,1266,2566,3935
"IL","Hancock County",17067,3246,4810,8229
"IL","Hardin County",17069,742,1535,2330
"IL","Henderson County",17071,1977,1538,3563
"IL","Henry County",17073,12316,11564,24279
"IL","Iroquois County",17075,3408,9115,12770
"IL","Jackson County",17077,11306,9130,21190
"IL","Jasper County",17079,1434,3511,5038
"IL","Jefferson County",17081,6080,9805,16303
"IL","Jersey County",17083,3656,6032,9940
"IL","Jo Daviess County",17085,5660,5529,11411
"IL","Johnson County",17087,1571,3959,5666
"IL","Kane County",17089,91120,89502,183631
"IL","Kankakee County",17091,21574,23115,45452
"IL","Kendall County",17093,21219,23076,45042
"IL","Knox County",17095,12993,9133,22517
"IL","Lake County",17097,151552,128609,284032
"IL","LaSalle County",17099,23023,23207,47146
"IL","Lawrence County",17101,2010,3853,5984
"IL","Lee County",17103,6932,8046,15275
"IL","Livingston County",17105,5014,9745,15019
"IL","Logan County",17107,3974,7835,12037
"IL","Macon County",17115,22688,25249,48742
"IL","Macoupin County",17117,9440,10909,20947
"IL","Madison County",17119,58813,60481,122203
"IL","Marion County",17121,6210,9229,15728
"IL","Marshall County",17123,2452,3287,5842
"IL","Mason County",17125,2867,3265,6272
"IL","Massac County",17127,2092,4278,6492
"IL","McDonough County",17109,5957,6142,12439
"IL","McHenry County",17111,59691,71488,133589
"IL","McLean County",17113,31590,39638,72756
"IL","Menard County",17129,2095,3944,6142
"IL","Mercer County",17131,4503,3874,8525
"IL","Monroe County",17133,6205,10879,17407
"IL","Montgomery County",17135,5053,6771,12120
"IL","Morgan County",17137,5792,7962,14071
"IL","Moultrie County",17139,2142,3781,6052
"IL","Ogle County",17141,9504,13409,23342
"IL","Peoria County",17143,40050,36617,78060
"IL","Perry County",17145,3813,5497,9533
"IL","Piatt County",17147,3081,5412,8697
"IL","Pike County",17149,2276,4853,7275
"IL","Pope County",17151,649,1511,2219
"IL","Pulaski County",17153,1389,1562,3001
"IL","Putnam County",17155,1558,1500,3132
"IL","Randolph County",17157,5753,8284,14380
"IL","Richland County",17159,2360,4750,7274
"IL","Rock Island County",17161,39081,24888,64880
"IL","Saline County",17165,3697,6803,10713
"IL","Sangamon County",17167,41961,50131,94032
"IL","Schuyler County",17169,1726,2062,3882
"IL","Scott County",17171,910,1586,2554
"IL","Shelby County",17173,3336,6837,10383
"IL","St. Clair County",17163,66749,49610,118379
"IL","Stark County",17175,1095,1527,2661
"IL","Stephenson County",17177,7954,8742,17029
"IL","Tazewell County",17179,24385,35266,60903
"IL","Union County",17181,3135,4951,8274
"IL","Vermilion County",17183,10773,14888,26153
"IL","Wabash County",17185,1588,3473,5127
"IL","Warren County",17187,3893,3460,7476
"IL","Washington County",17189,2448,4787,7398
"IL","Wayne County",17191,1514,5984,7676
"IL","White County",17193,2187,4729,7059
"IL","Whiteside County",17195,12393,8676,21492
"IL","Will County",17197,127522,118366,249708
"IL","Williamson County",17199,10622,17880,29079
"IL","Winnebago County",17201,60334,53722,116101
"IL","Woodford County",17203,5564,12947,18848
"IN","Adams County",18001,3800,8936,12998
"IN","Allen County",18003,59834,84378,146405
"IN","Bartholomew County",18005,10622,18083,29313
"IN","Benton County",18007,1159,2329,3577
"IN","Blackford County",18009,1927,2710,4740
"IN","Boone County",18011,8326,18807,27725
"IN","Brown County",18013,3056,4330,7590
"IN","Carroll County",18015,2631,4993,7793
"IN","Cass County",18017,5365,8432,14137
"IN","Clark County",18019,20775,25422,47062
"IN","Clay County",18021,3630,7065,10922
"IN","Clinton County",18023,3307,6338,9879
"IN","Crawford County",18025,2040,2418,4586
"IN","Daviess County",18027,2437,7638,10246
"IN","Dearborn County",18029,6527,15391,22352
"IN","Decatur County",18031,2941,7119,10303
"IN","DeKalb County",18033,5419,10586,16314
"IN","Delaware County",18035,22630,21231,44924
"IN","Dubois County",18037,6522,11654,18542
"IN","Elkhart County",18039,24376,42348,67768
"IN","Fayette County",18041,3553,5044,8816
"IN","Floyd County",18043,14805,19868,35283
"IN","Fountain County",18045,2233,4660,7103
"IN","Franklin County",18047,2907,7421,10549
"IN","Fulton County",18049,2621,5315,8120
"IN","Gibson County",18051,4928,9487,14718
"IN","Grant County",18053,9589,15148,25258
"IN","Greene County",18055,4340,8457,13101
"IN","Hamilton County",18057,43794,90740,136803
"IN","Hancock County",18059,9303,22750,32758
"IN","Harrison County",18061,6600,10629,17646
"IN","Hendricks County",18063,21100,44308,66590
"IN","Henry County",18065,7613,10836,18996
"IN","Howard County",18067,15097,20284,36194
"IN","Huntington County",18069,4596,10862,15753
"IN","Jackson County",18071,5838,10419,16704
"IN","Jasper County",18073,4672,7955,12891
"IN","Jay County",18075,3063,4643,7897
"IN","Jefferson County",18077,5728,7096,13120
"IN","Jennings County",18079,3818,6112,10237
"IN","Johnson County",18081,17080,39136,57362
"IN","Knox County",18083,5228,9612,15145
"IN","Kosciusko County",18085,6862,22553,30039
"IN","LaGrange County",18087,2897,6227,9311
"IN","Lake County",18089,130824,68397,201648
"IN","LaPorte County",18091,24104,18609,43657
"IN","Lawrence County",18093,5779,11622,17822
"IN","Madison County",18095,24404,26755,52340
"IN","Marion County",18097,215474,136131,357745
"IN","Marshall County",18099,6136,11260,17751
"IN","Martin County",18101,1351,3262,4742
"IN","Miami County",18103,4220,8163,12758
"IN","Monroe County",18105,22885,16254,40200
"IN","Montgomery County",18107,4244,9768,14349
"IN","Morgan County",18109,7969,19591,28251
"IN","Newton County",18111,2212,3291,5652
"IN","Noble County",18113,5229,10680,16244
"IN","Ohio County",18115,992,1757,2812
"IN","Orange County",18117,2939,4615,7753
"IN","Owen County",18119,2823,5062,8107
"IN","Parke County",18121,2106,4228,6504
"IN","Perry County",18123,4314,3403,7866
"IN","Pike County",18125,2125,3627,5924
"IN","Porter County",18127,36950,34197,72487
"IN","Posey County",18129,4531,7427,12216
"IN","Pulaski County",18131,1899,3366,5399
"IN","Putnam County",18133,4504,9004,13813
"IN","Randolph County",18135,3768,6218,10188
"IN","Ripley County",18137,3241,7484,10982
"IN","Rush County",18139,2221,4633,7026
"IN","Scott County",18143,3998,4539,8716
"IN","Shelby County",18145,5357,10972,16743
"IN","Spencer County",18147,4026,5515,9725
"IN","St. Joseph County",18141,56458,52575,110644
"IN","Starke County",18149,3809,4738,8752
"IN","Steuben County",18151,4846,8542,13677
"IN","Sullivan County",18153,3191,4902,8289
"IN","Switzerland County",18155,1437,1872,3397
"IN","Tippecanoe County",18157,26642,28708,56696
"IN","Tipton County",18159,2432,4773,7364
"IN","Union County",18161,1018,2022,3099
"IN","Vanderburgh County",18163,31659,39504,72416
"IN","Vermillion County",18165,2979,3426,6578
"IN","Vigo County",18167,19707,19368,39843
"IN","Wabash County",18169,3929,8528,12702
"IN","Warren County",18171,1324,2377,3798
"IN","Warrick County",18173,8791,15350,24627
"IN","Washington County",18175,3909,6532,10725
"IN","Wayne County",18177,10591,14321,25458
"IN","Wells County",18179,3434,9255,12922
"IN","White County",18181,3635,5970,9901
"IN","Whitley County",18183,4420,10257,15005
"KS","Allen County",20001,1842,3261,5221
"KS","Anderson County",20003,937,2246,3274
"KS","Atchison County",20005,2486,3836,6499
"KS","Barber County",20007,473,1753,2282
"KS","Barton County",20009,2693,9132,12010
"KS","Bourbon County",20011,1951,4022,6118
"KS","Brown County",20013,1039,2738,3865
"KS","Butler County",20015,7124,17764,25452
"KS","Chase County",20017,343,857,1233
"KS","Chautauqua County",20019,259,1201,1502
"KS","Cherokee County",20021,2868,5345,8396
"KS","Cheyenne County",20023,231,1157,1422
"KS","Clark County",20025,171,791,1000
"KS","Clay County",20027,811,2715,3584
"KS","Cloud County",20029,951,2886,3957
"KS","Coffey County",20031,884,2860,3839
"KS","Comanche County",20033,141,756,915
"KS","Cowley County",20035,4219,7932,12444
"KS","Crawford County",20037,6545,7480,14385
"KS","Decatur County",20039,266,1219,1533
"KS","Dickinson County",20041,1962,5709,7854
"KS","Doniphan County",20043,885,2397,3369
"KS","Douglas County",20045,28012,17028,46283
"KS","Edwards County",20047,291,1048,1365
"KS","Elk County",20049,277,1040,1356
"KS","Ellis County",20051,3464,9057,12779
"KS","Ellsworth County",20053,696,1905,2677
"KS","Finney County",20055,2307,5108,7593
"KS","Ford County",20057,2468,5459,8082
"KS","Franklin County",20059,3611,6893,10806
"KS","Geary County",20061,3158,4242,7526
"KS","Gove County",20063,174,1155,1368
"KS","Graham County",20065,248,1044,1319
"KS","Grant County",20067,437,1742,2215
"KS","Gray County",20069,304,1568,1901
"KS","Greeley County",20071,112,539,665
"KS","Greenwood County",20073,653,1986,2706
"KS","Hamilton County",20075,159,678,857
"KS","Harper County",20077,536,1723,2335
"KS","Harvey County",20079,5162,8352,13805
"KS","Haskell County",20081,202,1131,1355
"KS","Hodgeman County",20083,178,857,1050
"KS","Jackson County",20085,1870,3476,5474
"KS","Jefferson County",20087,2883,4647,7725
"KS","Jewell County",20089,225,1220,1477
"KS","Johnson County",20091,107651,155442,268145
"KS","Kearny County",20093,261,1060,1341
"KS","Kingman County",20095,731,2371,3199
"KS","Kiowa County",20097,160,970,1133
"KS","Labette County",20099,3074,4668,7907
"KS","Lane County",20101,170,732,917
"KS","Leavenworth County",20103,11072,16825,28532
"KS","Lincoln County",20105,284,1148,1459
"KS","Linn County",20107,1108,3079,4294
"KS","Logan County",20109,194,1084,1302
"KS","Lyon County",20111,4972,6358,11614
"KS","Marion County",20115,1371,3865,5368
"KS","Marshall County",20117,1451,3123,4679
"KS","McPherson County",20113,3384,8399,12060
"KS","Meade County",20119,254,1394,1648
"KS","Miami County",20121,4635,9726,14642
"KS","Mitchell County",20123,576,2293,2923
"KS","Montgomery County",20125,3406,8417,12093
"KS","Morris County",20127,705,1750,2526
"KS","Morton County",20129,180,1050,1247
"KS","Nemaha County",20131,988,3878,4959
"KS","Neosho County",20133,2012,4193,6359
"KS","Ness County",20135,211,1190,1417
"KS","Norton County",20137,393,1855,2296
"KS","Osage County",20139,2228,4336,6771
"KS","Osborne County",20141,320,1448,1802
"KS","Ottawa County",20143,548,2260,2888
"KS","Pawnee County",20145,704,1808,2565
"KS","Phillips County",20147,376,2116,2537
"KS","Pottawatomie County",20149,2291,6692,9303
"KS","Pratt County",20151,974,2730,3752
"KS","Rawlins County",20153,184,1207,1420
"KS","Reno County",20155,7888,15398,23869
"KS","Republic County",20157,470,2098,2640
"KS","Rice County",20159,899,2631,3622
"KS","Riley County",20161,8587,11157,20266
"KS","Rooks County",20163,398,2159,2625
"KS","Rush County",20165,361,1151,1549
"KS","Russell County",20167,584,2505,3140
"KS","Saline County",20169,6910,13697,21102
"KS","Scott County",20171,271,1702,2019
"KS","Sedgwick County",20173,69373,104411,177852
"KS","Seward County",20175,1393,3495,4955
"KS","Shawnee County",20177,35959,37226,74844
"KS","Sheridan County",20179,165,1136,1320
"KS","Sherman County",20181,575,1967,2606
"KS","Smith County",20183,345,1598,1983
"KS","Stafford County",20185,403,1382,1833
"KS","Stanton County",20187,135,571,713
"KS","Stevens County",20189,241,1724,1998
"KS","Sumner County",20191,2617,6162,8989
"KS","Thomas County",20193,576,2729,3388
"KS","Trego County",20195,289,1230,1544
"KS","Wabaunsee County",20197,908,2230,3229
"KS","Wallace County",20199,68,702,781
"KS","Washington County",20201,515,2300,2863
"KS","Wichita County",20203,157,821,987
"KS","Wilson County",20205,813,2812,3699
"KS","Woodson County",20207,377,1030,1435
"KS","Wyandotte County",20209,33265,15273,49422
"KY","Adair County",21001,1660,5841,7600
"KY","Allen County",21003,1808,5184,7099
"KY","Anderson County",21005,3315,6822,10318
"KY","Ballard County",21007,1189,2647,3895
"KY","Barren County",21009,5400,10922,16565
"KY","Bath County",21011,1770,2275,4122
"KY","Bell County",21013,2224,7127,9482
"KY","Boone County",21015,15628,35920,52495
"KY","Bourbon County",21017,3075,4692,7909
"KY","Boyd County",21019,7776,10883,19040
"KY","Boyle County",21021,4471,7703,12368
"KY","Bracken County",21023,1147,2029,3230
"KY","Breathitt County",21025,1562,3318,5008
"KY","Breckinridge County",21027,2825,5025,7967
"KY","Bullitt County",21029,9971,21306,31775
"KY","Butler County",21031,1293,3716,5058
"KY","Caldwell County",21033,1852,3904,5860
"KY","Calloway County",21035,5314,9438,15064
"KY","Campbell County",21037,15080,24240,40173
"KY","Carlisle County",21039,750,1835,2619
"KY","Carroll County",21041,1629,1999,3680
"KY","Carter County",21043,3383,5279,8906
"KY","Casey County",21045,1086,4904,6091
"KY","Christian County",21047,8252,13475,21953
"KY","Clark County",21049,5228,9931,15410
"KY","Clay County",21051,1111,6176,7383
"KY","Clinton County",21053,752,3569,4393
"KY","Crittenden County",21055,960,2839,3854
"KY","Cumberland County",21057,599,2216,2853
"KY","Daviess County",21059,16208,25092,42079
"KY","Edmonson County",21061,1374,3232,4664
"KY","Elliott County",21063,1186,1126,2399
"KY","Estill County",21065,1356,3749,5184
"KY","Fayette County",21067,62078,60793,125821
"KY","Fleming County",21069,1911,3780,5782
"KY","Floyd County",21071,4733,9784,14890
"KY","Franklin County",21073,11535,11345,23337
"KY","Fulton County",21075,1022,1425,2481
"KY","Gallatin County",21077,1238,1758,3060
"KY","Garrard County",21079,1661,5310,7077
"KY","Grant County",21081,2810,5664,8606
"KY","Graves County",21083,4547,10699,15493
"KY","Grayson County",21085,2744,6404,9269
"KY","Green County",21087,1165,3634,4856
"KY","Greenup County",21089,6027,8855,15159
"KY","Hancock County",21091,1833,2212,4133
"KY","Hardin County",21093,15214,23357,39212
"KY","Harlan County",21095,1830,8653,10658
"KY","Harrison County",21097,2471,4556,7163
"KY","Hart County",21099,2283,4256,6621
"KY","Henderson County",21101,8091,10296,18614
"KY","Henry County",21103,2529,3940,6584
"KY","Hickman County",21105,686,1431,2139
"KY","Hopkins County",21107,5789,13681,19765
"KY","Jackson County",21109,612,4365,5061
"KY","Jefferson County",21111,186164,148415,339500
"KY","Jessamine County",21113,6001,14232,20620
"KY","Johnson County",21115,1723,7095,9035
"KY","Kenton County",21117,24917,41387,67679
"KY","Knott County",21119,1420,4130,5693
"KY","Knox County",21121,2484,8467,11100
"KY","Larue County",21123,1733,3911,5764
"KY","Laurel County",21125,3905,18151,22408
"KY","Lawrence County",21127,1520,3995,5592
"KY","Lee County",21129,595,1977,2623
"KY","Leslie County",21131,433,4439,4950
"KY","Letcher County",21133,1702,6811,8758
"KY","Lewis County",21135,1342,3326,4769
"KY","Lincoln County",21137,2582,6416,9152
"KY","Livingston County",21139,1346,3089,4511
"KY","Logan County",21141,3469,6899,10509
"KY","Lyon County",21143,1373,2412,3838
"KY","Madison County",21151,11512,21128,33317
"KY","Magoffin County",21153,1433,3391,4905
"KY","Marion County",21155,3418,3800,7316
"KY","Marshall County",21157,5022,10402,15714
"KY","Martin County",21159,574,3180,3824
"KY","Mason County",21161,2592,4197,6879
"KY","McCracken County",21145,10062,19979,30540
"KY","McCreary County",21147,1069,4564,5704
"KY","McLean County",21149,1432,2705,4200
"KY","Meade County",21163,4122,6606,10915
"KY","Menifee County",21165,1048,1484,2598
"KY","Mercer County",21167,2966,6820,9936
"KY","Metcalfe County",21169,1425,2676,4184
"KY","Monroe County",21171,936,3762,4746
"KY","Montgomery County",21173,3701,6398,10248
"KY","Morgan County",21175,1369,3021,4472
"KY","Muhlenberg County",21177,4771,7762,12737
"KY","Nelson County",21179,7611,10673,18532
"KY","Nicholas County",21181,948,1583,2580
"KY","Ohio County",21183,2987,6470,9646
"KY","Oldham County",21185,9240,20179,29873
"KY","Owen County",21187,1501,2971,4555
"KY","Owsley County",21189,283,1279,1580
"KY","Pendleton County",21191,1859,3556,5534
"KY","Perry County",21193,2047,8040,10240
"KY","Pike County",21195,5645,17589,23632
"KY","Powell County",21197,1620,2726,4441
"KY","Pulaski County",21199,4976,20714,26003
"KY","Robertson County",21201,340,579,935
"KY","Rockcastle County",21203,1097,5028,6216
"KY","Rowan County",21205,3438,4035,7641
"KY","Russell County",21207,1445,6346,7907
"KY","Scott County",21209,7532,12679,20565
"KY","Shelby County",21211,6634,11790,18659
"KY","Simpson County",21213,2650,4355,7089
"KY","Spencer County",21215,2549,5726,8431
"KY","Taylor County",21217,3284,7551,10946
"KY","Todd County",21219,1403,3247,4718
"KY","Trigg County",21221,2115,4520,6740
"KY","Trimble County",21223,1355,2133,3540
"KY","Union County",21225,1941,3952,5975
"KY","Warren County",21227,16805,26384,43889
"KY","Washington County",21229,1669,3495,5218
"KY","Wayne County",21231,1855,5289,7210
"KY","Webster County",21233,1765,3607,5470
"KY","Whitley County",21235,2683,10232,13068
"KY","Wolfe County",21237,976,1542,2559
"KY","Woodford County",21239,4883,7218,12331
"LA","Acadia Parish",22001,6559,19931,26834
"LA","Allen Parish",22003,2616,6495,9306
"LA","Ascension Parish",22005,16343,33846,51056
"LA","Assumption Parish",22007,4754,6082,10991
"LA","Avoyelles Parish",22009,6075,10667,17027
"LA","Beauregard Parish",22011,2827,11111,14223
"LA","Bienville Parish",22013,3490,3641,7203
"LA","Bossier Parish",22015,12955,34986,48559
"LA","Caddo Parish",22017,57879,52378,111516
"LA","Calcasieu Parish",22019,28357,51844,81718
"LA","Caldwell Parish",22021,1016,3640,4716
"LA","Cameron Parish",22023,408,3260,3744
"LA","Catahoula Parish",22025,1408,2744,4193
"LA","Claiborne Parish",22027,3014,3649,6732
"LA","Concordia Parish",22029,3833,5450,9380
"LA","De Soto Parish",22031,5552,7353,13050
"LA","East Baton Rouge Parish",22033,102460,92235,197912
"LA","East Carroll Parish",22035,2244,1122,3384
"LA","East Feliciana Parish",22037,4648,5397,10209
"LA","Evangeline Parish",22039,5330,10176,15765
"LA","Franklin Parish",22041,2921,6294,9336
"LA","Grant Parish",22043,1421,7082,8666
"LA","Iberia Parish",22045,12129,20890,33392
"LA","Iberville Parish",22047,9548,7271,17014
"LA","Jackson Parish",22049,2305,5132,7529
"LA","Jefferson Parish",22051,70000,102325,175733
"LA","Jefferson Davis Parish",22053,3483,10014,13733
"LA","Lafayette Parish",22055,31766,64989,98637
"LA","Lafourche Parish",22057,9543,28332,38725
"LA","La Salle Parish",22059,764,5726,6572
"LA","Lincoln Parish",22061,7947,10731,18974
"LA","Livingston Parish",22063,7448,45488,54033
"LA","Madison Parish",22065,3154,2000,5187
"LA","Morehouse Parish",22067,5887,6591,12613
"LA","Natchitoches Parish",22069,7941,9077,17257
"LA","Orleans Parish",22071,126199,27967,157233
"LA","Ouachita Parish",22073,26629,40927,68437
"LA","Plaquemines Parish",22075,3597,6469,10235
"LA","Pointe Coupee Parish",22077,5436,6548,12147
"LA","Rapides Parish",22079,20040,37187,58008
"LA","Red River Parish",22081,2253,2483,4807
"LA","Richland Parish",22083,4074,7316,11507
"LA","Sabine Parish",22085,2194,7735,10050
"LA","St. Bernard Parish",22087,5052,8497,13944
"LA","St. Charles Parish",22089,8894,15936,25330
"LA","St. Helena Parish",22091,4233,2756,7093
"LA","St. James Parish",22093,7055,5209,12391
"LA","St. John the Baptist Parish",22095,13178,7620,21122
"LA","St. Landry Parish",22097,19668,21475,41647
"LA","St. Martin Parish",22099,9419,15653,25430
"LA","St. Mary Parish",22101,9448,13883,23636
"LA","St. Tammany Parish",22103,25723,84710,112884
"LA","Tangipahoa Parish",22105,17720,31583,50090
"LA","Tensas Parish",22107,1564,1230,2812
"LA","Terrebonne Parish",22109,12071,29500,42335
"LA","Union Parish",22111,3075,7561,10766
"LA","Vermilion Parish",22113,5718,18909,24984
"LA","Vernon Parish",22115,3173,12146,15606
"LA","Washington Parish",22117,6351,11470,18100
"LA","Webster Parish",22119,6802,11397,18413
"LA","West Baton Rouge Parish",22121,5692,6920,12772
"LA","West Carroll Parish",22123,853,3628,4548
"LA","West Feliciana Parish",22125,2441,3257,5777
"LA","Winn Parish",22127,1919,4539,6532
"MA","Barnstable County",25001,70329,60221,132212
"MA","Berkshire County",25003,48596,14209,64078
"MA","Bristol County",25005,142481,93448,239565
"MA","Dukes County",25007,7955,2789,10914
"MA","Essex County",25009,208723,149808,363246
"MA","Franklin County",25011,27024,9338,37600
"MA","Hampden County",25013,122571,72318,197827
"MA","Hampshire County",25015,56552,21366,80406
"MA","Middlesex County",25017,467173,266307,746856
"MA","Nantucket County",25019,3828,2185,6097
"MA","Norfolk County",25021,200891,144654,350195
"MA","Plymouth County",25023,130278,120708,253993
"MA","Suffolk County",25025,219208,58872,282649
"MA","Worcester County",25027,195667,162022,364093
"MD","Allegany County",24001,9001,18158,27817
"MD","Anne Arundel County",24003,115960,118165,239189
"MD","Baltimore County",24005,202733,144686,354655
"MD","Baltimore city",24510,201042,25501,229897
"MD","Calvert County",24009,18963,22413,42168
"MD","Caroline County",24011,4621,7674,12526
"MD","Carroll County",24013,26067,53960,82171
"MD","Cecil County",24015,15489,23660,40037
"MD","Charles County",24017,45621,23637,70167
"MD","Dorchester County",24019,6570,7514,14249
"MD","Frederick County",24021,51187,55495,109127
"MD","Garrett County",24023,2792,9102,12113
"MD","Harford County",24025,46390,69496,118417
"MD","Howard County",24027,84017,54094,141167
"MD","Kent County",24029,4453,4533,9143
"MD","Montgomery County",24031,286493,110940,404214
"MD","Prince George's County",24033,317342,32236,352292
"MD","Queen Anne's County",24035,7898,14879,23153
"MD","Somerset County",24039,4478,4706,9272
"MD","St. Mary's County",24037,17982,25096,44076
"MD","Talbot County",24041,7983,10442,18671
"MD","Washington County",24043,23282,34113,58653
"MD","Wicomico County",24045,17481,20136,38256
"MD","Worcester County",24047,9841,14334,24526
"ME","Androscoggin County",23001,28912,22210,52539
"ME","Aroostook County",23003,17844,15229,33866
"ME","Cumberland County",23005,100977,57008,166895
"ME","Franklin County",23007,9292,6305,16112
"ME","Hancock County",23009,17533,12398,30738
"ME","Kennebec County",23011,35022,26506,63225
"ME","Knox County",23013,13227,8262,22002
"ME","Lincoln County",23015,11298,8884,20668
"ME","Oxford County",23017,16052,11766,28734
"ME","Penobscot County",23019,38816,36592,77171
"ME","Piscataquis County",23021,4168,4577,8990
"ME","Sagadahoc County",23023,11821,8429,20734
"ME","Somerset County",23025,12211,11798,24705
"ME","Waldo County",23027,11292,9055,20976
"ME","Washington County",23029,7797,7539,15756
"ME","York County",23031,61492,43879,107627
"MI","Alcona County",26001,2462,3571,6086
"MI","Alger County",26003,2212,2329,4603
"MI","Allegan County",26005,19594,29023,49199
"MI","Alpena County",26007,6549,7298,14014
"MI","Antrim County",26009,5107,7917,13184
"MI","Arenac County",26011,3669,4054,7826
"MI","Baraga County",26013,1574,1866,3490
"MI","Barry County",26015,11496,16651,28483
"MI","Bay County",26017,26797,23735,51077
"MI","Benzie County",26019,4683,5071,9847
"MI","Berrien County",26021,33465,38209,72322
"MI","Branch County",26023,6526,9575,16278
"MI","Calhoun County",26025,29270,28338,58231
"MI","Cass County",26027,9587,12660,22461
"MI","Charlevoix County",26029,5936,7997,14064
"MI","Cheboygan County",26031,5829,7284,13288
"MI","Chippewa County",26033,7100,8278,15564
"MI","Clare County",26035,6337,6988,13492
"MI","Clinton County",26037,18187,20630,39125
"MI","Crawford County",26039,2994,3744,6814
"MI","Delta County",26041,8330,9533,18043
"MI","Dickinson County",26043,4952,7688,12785
"MI","Eaton County",26045,27912,26193,54707
"MI","Emmet County",26047,7225,10253,17672
"MI","Genesee County",26049,128972,71807,202699
"MI","Gladwin County",26051,5760,6661,12552
"MI","Gogebic County",26053,4058,3444,7576
"MI","Grand Traverse County",26055,20875,26532,47901
"MI","Gratiot County",26057,7606,8236,16011
"MI","Hillsdale County",26059,7106,11727,19081
"MI","Houghton County",26061,6530,8040,14804
"MI","Huron County",26063,6432,8686,15274
"MI","Ingham County",26065,80903,45365,127579
"MI","Ionia County",26067,11016,14319,25730
"MI","Iosco County",26069,6242,6906,13330
"MI","Iron County",26071,2687,3224,5987
"MI","Isabella County",26073,13038,10800,24119
