"state","county","FIPS","votes_dem_16","votes_gop_16","votes_total_16"
"IA","Union County",19175,1920,3521,5768
"IA","Van Buren County",19177,843,2524,3526
"IA","Wapello County",19179,5591,8710,14996
"IA","Warren County",19181,10371,14773,26916
"IA","Washington County",19183,3938,6170,10824
"IA","Wayne County",19185,719,2069,2921
"IA","Webster County",19187,6293,10049,17239
"IA","Winnebago County",19189,1920,3437,5717
"IA","Winneshiek County",19191,5238,5332,11217
"IA","Woodbury County",19193,16102,24627,42933
"IA","Worth County",19195,1523,2443,4216
"IA","Wright County",19197,1890,3790,5949
"ID","Ada County",16001,75676,93748,195587
"ID","Adams County",16003,415,1556,2183
"ID","Bannock County",16005,10342,17180,33405
"ID","Bear Lake County",16007,255,2203,2928
"ID","Benewah County",16009,780,3101,4192
"ID","Bingham County",16011,2924,10907,16625
"ID","Blaine County",16013,6416,3340,10723
"ID","Boise County",16015,777,2673,3812
"ID","Bonner County",16017,5140,10220,16815
"ID","Bonneville County",16019,8930,26699,44212
"ID","Boundary County",16021,933,3789,5150
"ID","Butte County",16023,160,914,1230
"ID","Camas County",16025,110,410,599
"ID","Canyon County",16027,16683,46755,72007
"ID","Caribou County",16029,271,2275,3035
"ID","Cassia County",16031,1036,5949,8178
"ID","Clark County",16033,44,203,283
"ID","Clearwater County",16035,704,2852,3801
"ID","Custer County",16037,427,1777,2413
"ID","Elmore County",16039,1814,5816,8519
"ID","Franklin County",16041,385,3901,5499
"ID","Fremont County",16043,651,4091,5714
"ID","Gem County",16045,1229,5980,7952
"ID","Gooding County",16047,930,3743,5191
"ID","Idaho County",16049,1196,6441,8223
"ID","Jefferson County",16051,976,8436,11471
"ID","Jerome County",16053,2117,7347,10667
"ID","Kootenai County",16055,16264,44449,66286
"ID","Latah County",16057,8093,7255,18146
"ID","Lemhi County",16059,733,3011,4068
"ID","Lewis County",16061,270,1202,1590
"ID","Lincoln County",16063,360,1184,1748
"ID","Madison County",16065,1201,8941,15687
"ID","Minidoka County",16067,1167,4887,6870
"ID","Nez Perce County",16069,4828,10699,17195
"ID","Oneida County",16071,184,1531,2068
"ID","Owyhee County",16073,591,3052,3920
"ID","Payette County",16075,892,4306,5703
"ID","Power County",16077,699,1666,2758
"ID","Shoshone County",16079,1384,3297,5120
"ID","Teton County",16081,2157,2161,4966
"ID","Twin Falls County",16083,6844,21063,31893
"ID","Valley County",16085,1913,2906,5349
"ID","Washington County",16087,776,3283,4454
"IL","Adams County",17001,7633,22732,31770
"IL","Alexander County",17003,1262,1496,2820
"IL","Bond County",17005,2066,4884,7462
"IL","Boone County",17007,8952,12261,22604
"IL","Brown County",17009,475,1776,2336
"IL","Bureau County",17011,6010,9264,16303
"IL","Calhoun County",17013,739,1719,2556
"IL","Carroll County",17015,2437,4428,7354
"IL","Cass County",17017,1617,3216,5054
"IL","Champaign County",17019,49694,33235,89196
"IL","Christian County",17021,3982,10522,15310
"IL","Clark County",17023,1873,5620,7819
"IL","Clay County",17025,1014,5009,6278
"IL","Clinton County",17027,3939,12394,17268
"IL","Coles County",17029,7285,12985,21580
"IL","Cook County",17031,1528582,440213,2055215
"IL","Crawford County",17033,1969,6146,8507
"IL","Cumberland County",17035,1028,4200,5513
"IL","DeKalb County",17037,20348,19051,42605
"IL","De Witt County",17039,1907,5072,7469
"IL","Douglas County",17041,1946,5695,8089
"IL","DuPage County",17043,222499,164355,412929
"IL","Edgar County",17045,1778,5634,7783
"IL","Edwards County",17047,432,2777,3312
"IL","Effingham County",17049,3071,13613,17428
"IL","Fayette County",17051,1814,7363,9515
"IL","Ford County",17053,1410,4474,6289
"IL","Franklin County",17055,4711,13101,18533
"IL","Fulton County",17057,6118,8482,15609
"IL","Gallatin County",17059,656,1942,2691
"IL","Greene County",17061,1202,4139,5542
"IL","Grundy County",17063,8021,13417,22891
"IL","Hamilton County",17065,800,3205,4143
"IL","Hancock County",17067,1744,5713,7818
"IL","Hardin County",17069,419,1650,2133
"IL","Henderson County",17071,1151,2153,3480
"IL","Henry County",17073,8835,13962,24232
"IL","Iroquois County",17075,2496,9728,12923
"IL","Jackson County",17077,11619,10889,24509
"IL","Jasper County",17079,924,3973,5104
"IL","Jefferson County",17081,4408,11681,16818
"IL","Jersey County",17083,2673,7737,10909
"IL","Jo Daviess County",17085,4452,6113,11177
"IL","Johnson County",17087,1135,4644,6017
"IL","Kane County",17089,99389,82087,193500
"IL","Kankakee County",17091,18908,25081,46556
"IL","Kendall County",17093,23392,24152,50815
"IL","Knox County",17095,9939,10658,21964
"IL","Lake County",17097,168186,108608,293574
"IL","LaSalle County",17099,19277,26269,48447
"IL","Lawrence County",17101,1288,4517,6039
"IL","Lee County",17103,5499,8597,15215
"IL","Livingston County",17105,4005,10197,15096
"IL","Logan County",17107,3301,8167,12130
"IL","Macon County",17115,18211,26782,47283
"IL","Macoupin County",17117,6532,14194,21881
"IL","Madison County",17119,50336,70295,127902
"IL","Marion County",17121,4231,11677,16600
"IL","Marshall County",17123,1784,3776,5903
"IL","Mason County",17125,2008,4051,6433
"IL","Massac County",17127,1555,4844,6633
"IL","McDonough County",17109,5278,6789,12910
"IL","McHenry County",17111,59827,71117,140145
"IL","McLean County",17113,35918,37081,78995
"IL","Menard County",17129,1808,4230,6423
"IL","Mercer County",17131,3061,4800,8417
"IL","Monroe County",17133,5522,12614,19074
"IL","Montgomery County",17135,3490,8616,12829
"IL","Morgan County",17137,4693,9060,14607
"IL","Moultrie County",17139,1476,4453,6209
"IL","Ogle County",17141,8025,14344,23798
"IL","Peoria County",17143,37436,35299,77465
"IL","Perry County",17145,2433,6816,9706
"IL","Piatt County",17147,2633,5623,8899
"IL","Pike County",17149,1412,5749,7458
"IL","Pope County",17151,374,1678,2132
"IL","Pulaski County",17153,817,1583,2473
"IL","Putnam County",17155,1143,1762,3076
"IL","Randolph County",17157,3421,9992,14032
"IL","Richland County",17159,1579,5736,7630
"IL","Rock Island County",17161,32258,26969,62971
"IL","Saline County",17165,2551,8248,11234
"IL","Sangamon County",17167,40731,49823,96472
"IL","Schuyler County",17169,1074,2523,3792
"IL","Scott County",17171,528,1965,2583
"IL","Shelby County",17173,2279,8209,10912
"IL","St. Clair County",17163,60180,53479,119201
"IL","Stark County",17175,748,1777,2707
"IL","Stephenson County",17177,7531,10845,19525
"IL","Tazewell County",17179,20568,38620,63347
"IL","Union County",17181,2389,5780,8514
"IL","Vermilion County",17183,9876,18582,29799
"IL","Wabash County",17185,1146,4039,5402
"IL","Warren County",17187,2983,4267,7700
"IL","Washington County",17189,1446,5566,7376
"IL","Wayne County",17191,1048,6963,8256
"IL","White County",17193,1412,5639,7289
"IL","Whiteside County",17195,11005,12597,25210
"IL","Will County",17197,146230,129726,291010
"IL","Williamson County",17199,8539,21503,31422
"IL","Winnebago County",17201,52595,53922,113027
"IL","Woodford County",17203,5068,13180,19389
"IN","Adams County",18001,2802,9642,13039
"IN","Allen County",18003,55222,83801,145787
"IN","Bartholomew County",18005,9841,20637,32389
"IN","Benton County",18007,860,2579,3654
"IN","Blackford County",18009,1243,3349,4822
"IN","Boone County",18011,10181,19654,32061
"IN","Brown County",18013,2518,5015,7908
"IN","Carroll County",18015,1891,6273,8609
"IN","Cass County",18017,3758,9697,14135
"IN","Clark County",18019,18791,30012,51104
"IN","Clay County",18021,2306,8528,11259
"IN","Clinton County",18023,2819,8530,11896
"IN","Crawford County",18025,1323,3013,4591
"IN","Daviess County",18027,1800,8545,10736
"IN","Dearborn County",18029,4883,18110,23910
"IN","Decatur County",18031,2121,8488,11095
"IN","DeKalb County",18033,3941,12054,16816
"IN","Delaware County",18035,18100,24217,44699
"IN","Dubois County",18037,5389,13365,19917
"IN","Elkhart County",18039,20667,41810,65187
"IN","Fayette County",18041,2252,6839,9530
"IN","Floyd County",18043,13939,21427,37225
"IN","Fountain County",18045,1476,5661,7474
"IN","Franklin County",18047,1967,8665,10990
"IN","Fulton County",18049,1960,6010,8374
"IN","Gibson County",18051,3720,11079,15472
"IN","Grant County",18053,7029,17009,25239
"IN","Greene County",18055,2929,10275,13763
"IN","Hamilton County",18057,57214,87299,153630
"IN","Hancock County",18059,8901,25050,36027
"IN","Harrison County",18061,4776,12993,18528
"IN","Hendricks County",18063,22595,48326,75258
"IN","Henry County",18065,5124,13895,20075
"IN","Howard County",18067,11215,23675,36754
"IN","Huntington County",18069,3506,11649,15974
"IN","Jackson County",18071,3843,12857,17532
"IN","Jasper County",18073,3329,9382,13331
"IN","Jay County",18075,1889,5697,7962
"IN","Jefferson County",18077,4325,8538,13461
"IN","Jennings County",18079,2364,8222,11115
"IN","Johnson County",18081,17318,45456,66229
"IN","Knox County",18083,3772,11077,15483
"IN","Kosciusko County",18085,6311,23909,31907
"IN","LaGrange County",18087,2080,7025,9552
"IN","Lake County",18089,116896,75565,200247
"IN","LaPorte County",18091,19795,22678,44994
"IN","Lawrence County",18093,4210,14034,19076
"IN","Madison County",18095,18595,32376,53660
"IN","Marion County",18097,212676,130228,361070
"IN","Marshall County",18099,4798,12286,18008
"IN","Martin County",18101,881,3695,4807
"IN","Miami County",18103,2766,9975,13440
"IN","Monroe County",18105,34183,20527,57623
"IN","Montgomery County",18107,3362,11051,15101
"IN","Morgan County",18109,6037,23671,31180
"IN","Newton County",18111,1403,4074,5791
"IN","Noble County",18113,3904,12198,16890
"IN","Ohio County",18115,686,2118,2917
"IN","Orange County",18117,2048,5800,8189
"IN","Owen County",18119,1946,6151,8520
"IN","Parke County",18121,1441,4863,6576
"IN","Perry County",18123,3062,4556,8025
"IN","Pike County",18125,1297,4398,5977
"IN","Porter County",18127,33531,38719,76492
"IN","Posey County",18129,3515,8393,12448
"IN","Pulaski County",18131,1327,3854,5437
"IN","Putnam County",18133,3356,10637,14680
"IN","Randolph County",18135,2446,7515,10456
"IN","Ripley County",18137,2471,9806,12790
"IN","Rush County",18139,1525,5292,7214
"IN","Scott County",18143,2642,6074,9060
"IN","Shelby County",18145,4247,12718,17935
"IN","Spencer County",18147,2861,6572,9959
"IN","St. Joseph County",18141,52247,52019,109452
"IN","Starke County",18149,2489,6367,9226
"IN","Steuben County",18151,3741,10127,14530
"IN","Sullivan County",18153,2113,6138,8559
"IN","Switzerland County",18155,930,2558,3639
"IN","Tippecanoe County",18157,27207,30711,61916
"IN","Tipton County",18159,1587,5589,7510
"IN","Union County",18161,715,2445,3286
"IN","Vanderburgh County",18163,28296,40422,71957
"IN","Vermillion County",18165,2081,4511,6913
"IN","Vigo County",18167,15922,21924,39569
"IN","Wabash County",18169,3018,9819,13415
"IN","Warren County",18171,839,2896,3919
"IN","Warrick County",18173,9086,19133,29609
"IN","Washington County",18175,2636,8206,11333
"IN","Wayne County",18177,8322,16028,25575
"IN","Wells County",18179,2585,9999,13123
"IN","White County",18181,2563,6813,9902
"IN","Whitley County",18183,3379,11357,15535
"KS","Allen County",20001,1398,3575,5314
"KS","Anderson County",20003,665,2386,3277
"KS","Atchison County",20005,1946,3977,6393
"KS","Barber County",20007,281,1822,2209
"KS","Barton County",20009,1823,7766,10088
"KS","Bourbon County",20011,1306,4314,5918
"KS","Brown County",20013,850,2861,3960
"KS","Butler County",20015,6489,18781,27051
"KS","Chase County",20017,313,964,1342
"KS","Chautauqua County",20019,236,1552,1845
"KS","Cherokee County",20021,1959,6017,8386
"KS","Cheyenne County",20023,188,1172,1409
"KS","Clark County",20025,118,813,983
"KS","Clay County",20027,665,2831,3727
"KS","Cloud County",20029,744,2856,3831
"KS","Coffey County",20031,719,2990,3962
"KS","Comanche County",20033,102,705,857
"KS","Cowley County",20035,3436,8016,12171
"KS","Crawford County",20037,5064,8394,14404
"KS","Decatur County",20039,178,1220,1460
"KS","Dickinson County",20041,1582,5905,8008
"KS","Doniphan County",20043,584,2601,3366
"KS","Douglas County",20045,30089,14308,48231
"KS","Edwards County",20047,208,1033,1308
"KS","Elk County",20049,160,1048,1259
"KS","Ellis County",20051,2669,8311,11660
"KS","Ellsworth County",20053,515,1933,2626
"KS","Finney County",20055,3006,6155,9731
"KS","Ford County",20057,2032,4994,7425
"KS","Franklin County",20059,2829,7025,10658
"KS","Geary County",20061,2569,4116,7129
"KS","Gove County",20063,149,1127,1328
"KS","Graham County",20065,185,1013,1265
"KS","Grant County",20067,427,1755,2311
"KS","Gray County",20069,257,1651,2011
"KS","Greeley County",20071,83,523,639
"KS","Greenwood County",20073,484,2146,2811
"KS","Hamilton County",20075,114,690,847
"KS","Harper County",20077,388,1950,2513
"KS","Harvey County",20079,5006,8503,14540
"KS","Haskell County",20081,228,1011,1300
"KS","Hodgeman County",20083,124,845,1006
"KS","Jackson County",20085,1489,3888,5727
"KS","Jefferson County",20087,2483,5112,8151
"KS","Jewell County",20089,180,1204,1483
"KS","Johnson County",20091,126324,133907,279753
"KS","Kearny County",20093,224,1048,1325
"KS","Kingman County",20095,594,2507,3281
"KS","Kiowa County",20097,111,855,1023
"KS","Labette County",20099,2234,5232,7919
"KS","Lane County",20101,104,684,831
"KS","Leavenworth County",20103,10064,17387,29676
"KS","Lincoln County",20105,214,1168,1448
"KS","Linn County",20107,721,3377,4279
"KS","Logan County",20109,149,1124,1348
"KS","Lyon County",20111,4456,6354,11745
"KS","Marion County",20115,1177,3928,5465
"KS","Marshall County",20117,1060,3250,4578
"KS","McPherson County",20113,3183,8407,12443
"KS","Meade County",20119,206,1390,1675
"KS","Miami County",20121,3949,9839,14712
"KS","Mitchell County",20123,469,2216,2824
"KS","Montgomery County",20125,2557,8466,11623
"KS","Morris County",20127,586,1790,2568
"KS","Morton County",20129,145,970,1160
"KS","Nemaha County",20131,714,4066,5025
"KS","Neosho County",20133,1464,4340,6151
"KS","Ness County",20135,160,1216,1435
"KS","Norton County",20137,277,1808,2190
"KS","Osage County",20139,1730,4713,6894
"KS","Osborne County",20141,231,1437,1753
"KS","Ottawa County",20143,424,2261,2866
"KS","Pawnee County",20145,567,1872,2602
"KS","Phillips County",20147,296,2200,2611
"KS","Pottawatomie County",20149,2191,7451,10359
"KS","Pratt County",20151,769,2824,3806
"KS","Rawlins County",20153,160,1209,1448
"KS","Reno County",20155,6670,15100,23448
"KS","Republic County",20157,370,1993,2484
"KS","Rice County",20159,668,2652,3567
"KS","Riley County",20161,8892,9817,20475
"KS","Rooks County",20163,273,1999,2378
"KS","Rush County",20165,227,1177,1474
"KS","Russell County",20167,454,2544,3148
"KS","Saline County",20169,6084,13367,21206
"KS","Scott County",20171,232,1832,2159
"KS","Sedgwick County",20173,66716,101319,180750
"KS","Seward County",20175,1491,3025,4743
"KS","Shawnee County",20177,33270,35349,73648
"KS","Sheridan County",20179,126,1186,1362
"KS","Sherman County",20181,340,2043,2537
"KS","Smith County",20183,295,1635,2014
"KS","Stafford County",20185,303,1485,1884
"KS","Stanton County",20187,132,580,742
"KS","Stevens County",20189,215,1564,1853
"KS","Sumner County",20191,2039,6844,9494
"KS","Thomas County",20193,467,2832,3483
"KS","Trego County",20195,193,1211,1459
"KS","Wabaunsee County",20197,773,2358,3340
"KS","Wallace County",20199,45,711,779
"KS","Washington County",20201,378,2136,2677
"KS","Wichita County",20203,139,765,934
"KS","Wilson County",20205,550,2747,3482
"KS","Woodson County",20207,270,1063,1420
"KS","Wyandotte County",20209,29346,15520,47467
"KY","Adair County",21001,1323,6637,8228
"KY","Allen County",21003,1349,6466,8085
"KY","Anderson County",21005,2634,8242,11414
"KY","Ballard County",21007,816,3161,4097
"KY","Barren County",21009,4275,13483,18473
"KY","Bath County",21011,1361,3082,4577
"KY","Bell County",21013,1720,7764,9714
"KY","Boone County",21015,15026,39082,57550
"KY","Bourbon County",21017,2791,5569,8791
"KY","Boyd County",21019,6021,13591,20443
"KY","Boyle County",21021,4281,8040,12928
"KY","Bracken County",21023,705,2711,3522
"KY","Breathitt County",21025,1537,3991,5728
"KY","Breckinridge County",21027,1960,6484,8765
"KY","Bullitt County",21029,8255,26210,36036
"KY","Butler County",21031,947,4428,5575
"KY","Caldwell County",21033,1260,4507,5972
"KY","Calloway County",21035,4749,10367,16039
"KY","Campbell County",21037,14658,25050,42471
"KY","Carlisle County",21039,432,2094,2599
"KY","Carroll County",21041,1106,2588,3851
"KY","Carter County",21043,2276,7587,10267
"KY","Casey County",21045,767,5482,6438
"KY","Christian County",21047,7188,14108,22069
"KY","Clark County",21049,4706,10710,16193
"KY","Clay County",21051,752,5861,6762
"KY","Clinton County",21053,547,3809,4454
"KY","Crittenden County",21055,617,3290,4036
"KY","Cumberland County",21057,459,2502,3061
"KY","Daviess County",21059,14163,28907,45752
"KY","Edmonson County",21061,979,4135,5239
"KY","Elliott County",21063,740,2000,2847
"KY","Estill County",21065,1108,4236,5538
"KY","Fayette County",21067,69776,56890,136112
"KY","Fleming County",21069,1348,4722,6250
"KY","Floyd County",21071,4015,11993,16521
"KY","Franklin County",21073,10717,11819,23840
"KY","Fulton County",21075,774,1549,2381
"KY","Gallatin County",21077,749,2443,3334
"KY","Garrard County",21079,1453,5904,7613
"KY","Grant County",21081,1910,7268,9551
"KY","Graves County",21083,3308,12671,16582
"KY","Grayson County",21085,1959,8219,10564
"KY","Green County",21087,832,4372,5331
"KY","Greenup County",21089,4146,11546,16265
"KY","Hancock County",21091,1244,2788,4292
"KY","Hardin County",21093,13944,26970,43113
"KY","Harlan County",21095,1372,9129,10744
"KY","Harrison County",21097,2031,5435,7774
"KY","Hart County",21099,1730,5320,7261
"KY","Henderson County",21101,6707,12159,19692
"KY","Henry County",21103,1828,4944,7142
"KY","Hickman County",21105,449,1657,2157
"KY","Hopkins County",21107,4310,15277,20325
"KY","Jackson County",21109,482,4889,5497
"KY","Jefferson County",21111,190824,143758,352778
"KY","Jessamine County",21113,6144,15474,23292
"KY","Johnson County",21115,1250,8043,9560
"KY","Kenton County",21117,24213,42958,71905
"KY","Knott County",21119,1245,4357,5756
"KY","Knox County",21121,1761,9885,12001
"KY","Larue County",21123,1278,4799,6359
"KY","Laurel County",21125,3440,20592,24811
"KY","Lawrence County",21127,1045,4816,6037
"KY","Lee County",21129,444,2151,2663
"KY","Leslie County",21131,400,4015,4487
"KY","Letcher County",21133,1542,7293,9131
"KY","Lewis County",21135,785,4363,5293
"KY","Lincoln County",21137,1865,7338,9555
"KY","Livingston County",21139,887,3570,4642
"KY","Logan County",21141,2755,7778,10896
"KY","Lyon County",21143,1045,2789,3959
"KY","Madison County",21151,11793,23431,37318
"KY","Magoffin County",21153,1172,3824,5113
"KY","Marion County",21155,2679,5122,8108
"KY","Marshall County",21157,3672,12322,16678
"KY","Martin County",21159,363,3503,3951
"KY","Mason County",21161,1970,4944,7212
"KY","McCracken County",21145,9134,20774,31284
"KY","McCreary County",21147,664,5012,5772
"KY","McLean County",21149,988,3381,4565
"KY","Meade County",21163,3026,8660,12223
"KY","Menifee County",21165,700,2010,2779
"KY","Mercer County",21167,2395,7740,10579
"KY","Metcalfe County",21169,976,3491,4616
"KY","Monroe County",21171,601,4278,4991
"KY","Montgomery County",21173,3158,7856,11437
"KY","Morgan County",21175,1006,3628,4766
"KY","Muhlenberg County",21177,3272,9393,13046
"KY","Nelson County",21179,6434,13430,20761
"KY","Nicholas County",21181,787,1957,2837
"KY","Ohio County",21183,2080,7942,10398
"KY","Oldham County",21185,10268,20469,32838
"KY","Owen County",21187,1062,3745,4997
"KY","Owsley County",21189,256,1474,1757
"KY","Pendleton County",21191,1164,4604,6006
"KY","Perry County",21193,2136,8158,10566
"KY","Pike County",21195,4277,19740,24637
"KY","Powell County",21197,1272,3513,4952
"KY","Pulaski County",21199,4208,22900,28015
"KY","Robertson County",21201,222,759,1013
"KY","Rockcastle County",21203,915,5609,6686
"KY","Rowan County",21205,3295,5174,8829
"KY","Russell County",21207,1093,6863,8171
"KY","Scott County",21209,7713,15052,24159
"KY","Shelby County",21211,6276,13196,20563
"KY","Simpson County",21213,2144,5077,7524
"KY","Spencer County",21215,1921,7196,9509
"KY","Taylor County",21217,2553,8320,11301
"KY","Todd County",21219,1042,3612,4771
"KY","Trigg County",21221,1587,4928,6740
"KY","Trimble County",21223,879,2771,3786
"KY","Union County",21225,1331,4701,6209
"KY","Warren County",21227,16966,28673,48416
"KY","Washington County",21229,1420,4013,5621
"KY","Wayne County",21231,1431,6370,7988
"KY","Webster County",21233,1240,4397,5804
"KY","Whitley County",21235,2067,11312,13765
"KY","Wolfe County",21237,753,1804,2634
"KY","Woodford County",21239,4958,7697,13547
"LA","Acadia Parish",22001,5638,21159,27386
"LA","Allen Parish",22003,2106,6867,9245
"LA","Ascension Parish",22005,16471,36135,54663
"LA","Assumption Parish",22007,3931,6714,10904
"LA","Avoyelles Parish",22009,5032,11163,16581
"LA","Beauregard Parish",22011,2393,12238,15078
"LA","Bienville Parish",22013,3129,3756,7005
"LA","Bossier Parish",22015,12638,35451,49818
"LA","Caddo Parish",22017,53448,48977,105737
"LA","Calcasieu Parish",22019,26293,54182,83773
"LA","Caldwell Parish",22021,788,3822,4692
"LA","Cameron Parish",22023,323,3256,3692
"LA","Catahoula Parish",22025,1322,3479,4856
"LA","Claiborne Parish",22027,2717,3585,6421
"LA","Concordia Parish",22029,3272,5474,8869
"LA","De Soto Parish",22031,5163,8067,13497
"LA","East Baton Rouge Parish",22033,102711,84620,196332
"LA","East Carroll Parish",22035,1838,1059,2939
"LA","East Feliciana Parish",22037,4235,5569,10042
"LA","Evangeline Parish",22039,4208,10357,14879
"LA","Franklin Parish",22041,2506,6514,9162
"LA","Grant Parish",22043,1181,7406,8819
"LA","Iberia Parish",22045,10698,20903,32454
"LA","Iberville Parish",22047,8324,7320,16043
"LA","Jackson Parish",22049,2139,5169,7464
"LA","Jefferson Parish",22051,73540,100292,181388
"LA","Jefferson Davis Parish",22053,3080,10775,14277
"LA","Lafayette Parish",22055,32726,68191,105599
"LA","Lafourche Parish",22057,8423,31958,41644
"LA","La Salle Parish",22059,605,5835,6568
"LA","Lincoln Parish",22061,7102,10761,18664
"LA","Livingston Parish",22063,6950,48797,57700
"LA","Madison Parish",22065,2744,1927,4732
"LA","Morehouse Parish",22067,5155,6502,11852
"LA","Natchitoches Parish",22069,7143,8965,16617
"LA","Orleans Parish",22071,133833,24267,165619
"LA","Ouachita Parish",22073,24420,41712,67987
"LA","Plaquemines Parish",22075,3347,6900,10572
"LA","Pointe Coupee Parish",22077,4764,6789,11761
"LA","Rapides Parish",22079,18318,36814,56838
"LA","Red River Parish",22081,1938,2391,4422
"LA","Richland Parish",22083,3157,6286,9596
"LA","Sabine Parish",22085,1703,7877,9785
"LA","St. Bernard Parish",22087,4957,10232,15807
"LA","St. Charles Parish",22089,8558,16620,26190
"LA","St. Helena Parish",22091,3353,2497,5964
"LA","St. James Parish",22093,6418,5456,12085
"LA","St. John the Baptist Parish",22095,12658,7569,20740
"LA","St. Landry Parish",22097,17208,21966,39970
"LA","St. Martin Parish",22099,8266,16872,25749
"LA","St. Mary Parish",22101,8050,14353,22871
"LA","St. Tammany Parish",22103,27716,90914,124389
"LA","Tangipahoa Parish",22105,16869,33933,52381
"LA","Tensas Parish",22107,1329,1180,2543
"LA","Terrebonne Parish",22109,10664,31900,43893
"LA","Union Parish",22111,2691,7972,10894
"LA","Vermilion Parish",22113,4745,19807,25253
"LA","Vernon Parish",22115,2665,13471,16633
"LA","Washington Parish",22117,5690,12552,18622
"LA","Webster Parish",22119,6259,11538,18140
"LA","West Baton Rouge Parish",22121,5382,6926,12710
"LA","West Carroll Parish",22123,715,3970,4759
"LA","West Feliciana Parish",22125,2247,3390,5798
"LA","Winn Parish",22127,1643,4605,6368
"MA","Barnstable County",25001,71632,53842,132667
"MA","Berkshire County",25003,43540,16799,64507
"MA","Bristol County",25005,127619,104775,246068
"MA","Dukes County",25007,8338,2474,11434
"MA","Essex County",25009,220027,135405,376140
"MA","Franklin County",25011,24369,10327,37987
"MA","Hampden County",25013,110313,78230,200220
"MA","Hampshire County",25015,54572,22089,82329
"MA","Middlesex County",25017,508919,216163,767337
"MA","Nantucket County",25019,4144,1892,6404
"MA","Norfolk County",25021,219129,119171,357781
"MA","Plymouth County",25023,133828,114722,264168
"MA","Suffolk County",25025,241212,50042,303517
"MA","Worcester County",25027,197126,157138,380972
"MD","Allegany County",24001,6665,20025,27804
"MD","Anne Arundel County",24003,116074,114509,242939
"MD","Baltimore County",24005,189437,131009,335017
"MD","Baltimore city",24510,178562,22726,208980
"MD","Calvert County",24009,16669,24680,43445
"MD","Caroline County",24011,3747,8999,13282
"MD","Carroll County",24013,24314,55593,84879
"MD","Cecil County",24015,12651,27579,42309
"MD","Charles County",24017,46063,24163,72480
"MD","Dorchester County",24019,5695,7938,14034
"MD","Frederick County",24021,51891,56472,114962
"MD","Garrett County",24023,2252,10189,12905
"MD","Harford County",24025,43803,74261,124224
"MD","Howard County",24027,93808,44792,146401
"MD","Kent County",24029,4178,4598,9166
"MD","Montgomery County",24031,309761,82985,408300
"MD","Prince George's County",24033,313627,29290,351091
"MD","Queen Anne's County",24035,7316,16211,24633
"MD","Somerset County",24039,3484,5056,8768
"MD","St. Mary's County",24037,15786,26889,45169
"MD","Talbot County",24041,7865,10098,18731
"MD","Washington County",24043,19193,38842,60731
"MD","Wicomico County",24045,16327,20832,38722
"MD","Worcester County",24047,8783,15910,25571
"ME","Androscoggin County",23001,22975,28189,55340
"ME","Aroostook County",23003,13377,19419,34963
"ME","Cumberland County",23005,102935,57697,171249
"ME","Franklin County",23007,7001,7900,16382
"ME","Hancock County",23009,16107,13682,31983
"ME","Kennebec County",23011,29296,31753,65999
"ME","Knox County",23013,12440,9148,23021
"ME","Lincoln County",23015,10241,9727,21432
"ME","Oxford County",23017,12172,16214,31094
"ME","Penobscot County",23019,32832,41601,80228
"ME","Piscataquis County",23021,3098,5403,9144
"ME","Sagadahoc County",23023,10679,9304,21596
"ME","Somerset County",23025,9092,14998,25968
"ME","Waldo County",23027,10442,10378,22630
"ME","Washington County",23029,6358,9037,16559
"ME","York County",23031,55828,50388,113962
"MI","Alcona County",26001,1732,4201,6179
"MI","Alger County",26003,1663,2585,4513
"MI","Allegan County",26005,17932,33812,55153
"MI","Alpena County",26007,4877,9090,14688
"MI","Antrim County",26009,4448,8469,13572
"MI","Arenac County",26011,2238,4704,7457
"MI","Baraga County",26013,1156,2158,3486
"MI","Barry County",26015,9109,19197,30265
"MI","Bay County",26017,21641,28327,52932
"MI","Benzie County",26019,4108,5539,10221
"MI","Berrien County",26021,29496,38646,71882
"MI","Branch County",26023,4740,11025,16490
"MI","Calhoun County",26025,24154,31489,58786
"MI","Cass County",26027,7270,14241,23272
"MI","Charlevoix County",26029,5137,8674,14567
"MI","Cheboygan County",26031,4302,8680,13647
"MI","Chippewa County",26033,5378,9120,15434
"MI","Clare County",26035,4250,8507,13385
"MI","Clinton County",26037,16490,21635,40564
"MI","Crawford County",26039,2110,4354,6833
"MI","Delta County",26041,6431,11112,18467
"MI","Dickinson County",26043,3923,8580,13140
"MI","Eaton County",26045,24534,27608,55686
"MI","Emmet County",26047,6972,10616,18774
"MI","Genesee County",26049,102744,84174,196135
"MI","Gladwin County",26051,3794,8124,12472
"MI","Gogebic County",26053,2925,4019,7313
"MI","Grand Traverse County",26055,20964,27412,51460
"MI","Gratiot County",26057,5665,9878,16442
"MI","Hillsdale County",26059,4799,14094,19880
"MI","Houghton County",26061,6018,8475,15623
"MI","Huron County",26063,4579,10629,15848
"MI","Ingham County",26065,81266,44354,133478
"MI","Ionia County",26067,8206,16374,26364
"MI","Iosco County",26069,4344,8344,13349
"MI","Iron County",26071,2004,3675,5910
"MI","Isabella County",26073,11404,12338,25344
"MI","Jackson County",26075,25795,39793,69567
"MI","Kalamazoo County",26077,67142,51031,125966
"MI","Kalkaska County",26079,2279,6213,8920
"MI","Kent County",26081,138567,147959,306270
"MI","Keweenaw County",26083,527,814,1429
